trans_datetime,merchant,category,amt,gender,state,job,trans_num,is_fraud
1/1/2019 19:56,"fraud_Windler, Goodwin and Kovacek",home,22.22,F,IL,"Scientist, research (physical sciences)",02de89d728438c7f85c1d18a2bbb4545,0
1/1/2019 19:57,fraud_Morissette-Schaefer,personal_care,227.33,M,WV,Chartered public finance accountant,af6a0d70a28615703bd6fb8eddc085bc,0
1/1/2019 19:58,"fraud_Bahringer, Bergnaum and Quitzon",home,85.96,M,KS,Equality and diversity officer,35c6fa4cd59091e6caab5c86a1e11e01,0
1/1/2019 19:58,fraud_Watsica LLC,personal_care,47.86,F,OK,Amenity horticulturist,3abbe5c6e85f0a0d78ea7d5a08ae45a8,0
1/1/2019 19:59,"fraud_Romaguera, Wehner and Tromp",kids_pets,2.72,F,IN,Firefighter,d56be47a4434a00e1fe0a4d2fa4329a1,0
1/1/2019 19:59,fraud_Sporer-Keebler,personal_care,65.63,M,VA,"Geologist, engineering",8ddeb0b9acc466fd08a219c31fc6fa51,0
1/1/2019 20:00,fraud_Medhurst Inc,home,48.25,M,IA,Medical secretary,e8e59291233bdd61896a63b9b045804e,0
1/1/2019 20:00,fraud_Halvorson Group,misc_pos,3.76,F,PA,"Scientist, research (maths)",e544e0d3e8013f6ff0982887d1e3aab9,0
1/1/2019 20:01,fraud_Watsica LLC,personal_care,30.94,F,AL,Chemical engineer,90d0c26cfc04e17d39b68f47f4a955b1,0
1/1/2019 20:01,"fraud_Schroeder, Wolff and Hermiston",travel,2.1,F,PA,Patent attorney,d9f24308178698833f60fcad7237eada,0
1/1/2019 20:01,fraud_Schumm PLC,health_fitness,5.96,F,MT,Water engineer,f7aade0e847b52a1cfa3408a369b0afc,0
1/1/2019 20:02,fraud_Pagac LLC,shopping_pos,47.5,F,MN,Fisheries officer,a59c18da784b3fe41a5e6d7d7834c170,0
1/1/2019 20:02,fraud_Zulauf LLC,personal_care,69.78,F,NC,English as a second language teacher,32f439241abfe17d9b0529d58989d27f,0
1/1/2019 20:02,fraud_Erdman-Schaden,personal_care,69.54,F,OK,"Programme researcher, broadcasting/film/video",83bea0b8be65253dc78a975989df1d21,0
1/1/2019 20:02,"fraud_Torp, Muller and Borer",health_fitness,71.62,M,MO,Tourist information centre manager,1178f236bbf9ada6fcc79ac89567c202,0
1/1/2019 20:03,"fraud_Bahringer, Osinski and Block",food_dining,142.57,M,PA,Retail merchandiser,08f2266c025a5fdbc198011658958a96,0
1/1/2019 20:04,fraud_Buckridge PLC,misc_pos,6.83,M,CA,Advertising account planner,793c454ac9541d35eccfb18fc1a6976b,0
1/1/2019 20:04,fraud_Macejkovic-Lesch,shopping_pos,64.12,F,AZ,Contractor,ef2c9c9fe89a3a4a57a7797da0fcad62,0
1/1/2019 20:04,fraud_Streich Ltd,home,121.21,F,WA,Osteopath,9969e4547a6a154ffcb339470f972ff6,0
1/1/2019 20:04,fraud_Nader-Maggio,personal_care,74.9,M,CO,Human resources officer,9a2aca559b2710715119a01e718fbfa1,0
1/1/2019 20:04,fraud_Sawayn PLC,shopping_pos,1.37,F,TX,Warden/ranger,8ed7ba5d65f068a41418d9bb1143ac97,0
1/1/2019 20:04,fraud_Nienow PLC,entertainment,9.76,M,IN,Retail banker,41740a02e72b7a619e1352ed33f78276,0
1/1/2019 20:05,fraud_Connelly-Carter,home,14.48,F,PA,Podiatrist,50d142c7c295790b43c1c9891b78c4ec,0
1/1/2019 20:05,fraud_Volkman-Predovic,shopping_net,7.35,M,ME,"Engineer, electronics",6046e89010a18807a5a0fffd7085c292,0
1/1/2019 20:05,"fraud_Dare, Casper and Bartoletti",kids_pets,79.25,F,KY,"Development worker, international aid",3747764bf59e9ebd01ed1838c9989df4,0
1/1/2019 20:05,"fraud_Douglas, Schneider and Turner",shopping_pos,5.2,M,NY,Further education lecturer,fe4d2bd74e0e61723ea227ec409b7b62,0
1/1/2019 20:07,"fraud_Feil, Hilpert and Koss",food_dining,93.82,M,IN,"Doctor, general practice",011c4083f0011cefa23a40494399204a,0
1/1/2019 20:08,fraud_Gottlieb-Hansen,personal_care,23.01,F,IA,Camera operator,475b7df876a1cac684d819b807195b70,0
1/1/2019 20:09,fraud_Kozey-Kuhlman,personal_care,161.16,F,IL,Medical secretary,b5eabb54952ed6bbad8eed5d7f9d23f2,0
1/1/2019 20:09,fraud_Crooks and Sons,personal_care,24.77,F,WA,Public house manager,e8a94d15434e1172051efd78c808aa6d,0
1/1/2019 20:12,fraud_Gottlieb Group,kids_pets,59.22,M,TX,"Pharmacist, community",add3f42ec68b9f00bb88dda1411406c4,0
1/1/2019 20:12,fraud_Friesen Ltd,health_fitness,12.3,F,OR,Radio broadcast assistant,ff563526ed8274bb94ba119c5db56155,0
1/1/2019 20:12,fraud_Morissette-Schaefer,personal_care,34.15,F,MN,Fisheries officer,68b2620d73605a5c7c31b670ea6a6bcd,0
1/1/2019 20:12,fraud_Schmitt Ltd,misc_net,135.45,M,NE,"Surveyor, land/geomatics",ca7dcf7144c26ab151ad31efa97aaabe,0
1/1/2019 20:13,fraud_Runte-Mohr,food_dining,28.3,M,MI,"Engineer, automotive",90aa34733f6bd53f4ff5333455e50dcc,0
1/1/2019 20:13,fraud_Veum-Koelpin,travel,9.04,M,NC,"Scientist, research (maths)",e36322eb758d0fb722bed29e7dd98338,0
1/1/2019 20:14,"fraud_Konopelski, Schneider and Hartmann",food_dining,4.76,M,KY,Pensions consultant,d1f2e0abf9f312989c5135f3fb86d1db,0
1/1/2019 20:15,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,5.04,F,NY,Psychotherapist,51a4e5d59cd215e99daf42462a1a511c,0
1/1/2019 20:15,fraud_Kris-Padberg,shopping_pos,4.26,F,WY,Music therapist,6619864ffcab1d7e8abba81ef3d031f6,0
1/1/2019 20:15,fraud_Connelly-Carter,home,57.45,M,NM,Naval architect,df5de84fd8cb7ad1c0e1953a404031d6,0
1/1/2019 20:16,fraud_Watsica LLC,personal_care,29.8,F,OK,Bookseller,7364e374bf559f822062f421b382eca0,0
1/1/2019 20:16,fraud_Pouros-Conroy,shopping_pos,6.49,F,NM,"Surveyor, land/geomatics",7eb1642bc0c2d7b146441ca74ac55090,0
1/1/2019 20:17,fraud_Terry Ltd,home,88.69,M,WI,Occupational hygienist,746b10a072726f22c2a9e364992c7ccd,0
1/1/2019 20:20,"fraud_O'Connell, Botsford and Hand",home,42.98,M,KS,"Librarian, public",0b8d9702adf1d811f146ade904f13aec,0
1/1/2019 20:20,"fraud_Runte, Green and Emard",health_fitness,130.01,F,GA,Prison officer,8ad2e4f45bda29d2876719c80f6e44e6,0
1/1/2019 20:20,fraud_Kilback and Sons,entertainment,6.36,F,OK,Amenity horticulturist,f9235cf52a6f3f5a66a1f5c9047793cc,0
1/1/2019 20:21,fraud_Zulauf LLC,personal_care,16.19,M,DC,"Optician, dispensing",ae30df6958d2fd298564cc3002fcfbe4,0
1/1/2019 20:21,fraud_Gaylord-Powlowski,home,45.67,F,MI,Trade mark attorney,86fdd58a64812dea00263a70a8f1daa5,0
1/1/2019 20:22,"fraud_Turcotte, Batz and Buckridge",health_fitness,46.25,M,NY,Travel agency manager,e0059d3115a624aca3140700f622bdb8,0
1/1/2019 20:22,fraud_Flatley Group,misc_pos,3.15,F,MT,Water engineer,0cdc5eecb9e7919adfe85190cb0676b1,0
1/1/2019 20:23,fraud_Ernser-Lynch,food_dining,4.04,F,NY,Medical sales representative,74c6ffc9ecad3207bd739c01aef41ec6,0
1/1/2019 20:24,fraud_Ebert-Daugherty,travel,5.38,F,GA,Tax adviser,6518b410c31b44d18f96e0bb37e90ea5,0
1/1/2019 20:25,"fraud_Hermiston, Pacocha and Smith",health_fitness,63.44,M,PA,"Scientist, marine",916f051abf3f67a1a4604013b847f546,0
1/1/2019 20:25,fraud_Schuppe LLC,entertainment,73.52,M,NJ,Licensed conveyancer,25d61efc6da80ab1ab2339a030188e24,0
1/1/2019 20:26,fraud_Kilback LLC,food_dining,30.28,F,TX,Press sub,d0546cdfb6bcca258afa243d359b4dc8,0
1/1/2019 20:26,fraud_Larkin Ltd,kids_pets,12.04,M,TX,Optometrist,64c0e70029ece392a5206b059c6d7047,0
1/1/2019 20:26,"fraud_Roberts, Daniel and Macejkovic",kids_pets,9.39,M,MO,Land/geomatics surveyor,c12a9a17b8df4adf41ee1d55e781720a,0
1/1/2019 20:26,fraud_Bogisich-Weimann,kids_pets,141.46,M,CA,Health service manager,4fed9d6795bb838bf11d80ed430efdf0,0
1/1/2019 20:27,fraud_Veum-Koelpin,travel,4.7,F,NY,Herbalist,dd7f2ac4e0a1e7a8d4cf2014824c57b2,0
1/1/2019 20:27,fraud_Deckow-Dare,food_dining,26.28,M,WV,Chartered public finance accountant,0c8e0cb07915be2f1b7075b622dcea65,0
1/1/2019 20:27,fraud_Schoen Ltd,kids_pets,49.4,M,NY,Clinical biochemist,a45d1d73c050f82316c621b93d82fb32,0
1/1/2019 20:28,fraud_Auer LLC,personal_care,12.37,F,AR,Psychiatric nurse,5719112ca1af0722800e38d8dd2c0ce5,0
1/1/2019 20:30,"fraud_Schiller, Blanda and Johnson",home,43.36,F,WV,Forensic psychologist,30f30e331371eb22b6da91c264390045,0
1/1/2019 20:31,"fraud_Effertz, Welch and Schowalter",entertainment,36.91,F,TX,Animator,1e34533bd8b26a579902f1189c8ad74f,0
1/1/2019 20:32,fraud_Windler LLC,kids_pets,22.67,M,MI,Trading standards officer,fea2f3c349fc728afef2776b2393ff5a,0
1/1/2019 20:33,fraud_McKenzie-Huels,food_dining,2.91,F,VA,Energy engineer,217641d48f8bd2c1fb3ced17cdb2480e,0
1/1/2019 20:33,"fraud_Metz, Russel and Metz",kids_pets,305.12,F,OH,Hospital doctor,d429a1e8e35ceeaaa1916a22600384dc,0
1/1/2019 20:34,fraud_Fadel Inc,health_fitness,73.89,M,TX,Petroleum engineer,8c069d75b83f875341e3ad56f66a694e,0
1/1/2019 20:34,fraud_Homenick LLC,personal_care,37.72,F,NY,Chief Executive Officer,368c7b4abff82f2f1f9ff973ebd9a71b,0
1/1/2019 20:35,"fraud_Streich, Dietrich and Barton",shopping_net,4.96,F,MT,Water engineer,e0d28a381292c0ec4c5195e4c9850da5,0
1/1/2019 20:35,fraud_Daugherty-Thompson,food_dining,24.97,F,MO,Clinical research associate,88857bfe3d2724104a18a639e15a59e0,0
1/1/2019 20:36,fraud_Nolan-Williamson,kids_pets,135.04,F,NJ,Emergency planning/management officer,cbf2b221c7d6dcc69d2040bf592a3138,0
1/1/2019 20:37,fraud_Donnelly LLC,entertainment,2.98,M,NV,Animal nutritionist,660be63f2007f562e0c37acfe5697166,0
1/1/2019 20:38,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,6.28,M,CA,Magazine features editor,80a5528e802180a8dc28d610962e4675,0
1/1/2019 20:38,fraud_Pagac LLC,shopping_pos,4.1,M,AL,Musician,3beec6b539aad97f1b66745b0f06b1ed,0
1/1/2019 20:39,"fraud_Kutch, Steuber and Gerhold",food_dining,54.3,F,PA,Patent attorney,165a882d5dd4084a9c4e8bd84fc97a5b,0
1/1/2019 20:39,"fraud_Wuckert, Wintheiser and Friesen",home,122.8,F,VT,"Scientist, marine",80769449f1723fa7cb6c70111d3df07d,0
1/1/2019 20:39,fraud_Streich Ltd,home,3.12,M,LA,Herbalist,e776612e31436101a727ffad3668cd52,0
1/1/2019 20:40,fraud_Kassulke PLC,shopping_net,2.31,F,FL,Clothing/textile technologist,7d2e9194a420e21d6f8cff7bc152f7ae,0
1/1/2019 20:40,fraud_Berge-Hills,kids_pets,49.81,M,AK,"Administrator, education",08b8f4091bab6c9dba3f34f5e3252e6b,0
1/1/2019 20:40,fraud_Mayert Group,shopping_pos,1.16,F,MO,Investment analyst,f23d90a52db65b74e64e9043b02949f2,0
1/1/2019 20:41,"fraud_Kuhic, Bins and Pfeffer",shopping_net,28.73,F,AL,"Surveyor, land/geomatics",045af7610b5755b584f86a045aadb974,0
1/1/2019 20:42,fraud_Kihn Inc,shopping_pos,7.24,M,MI,Police officer,951bdbb8b2c13fb05df85c79eca3a1ad,0
1/1/2019 20:42,"fraud_Runolfsdottir, Mueller and Hand",entertainment,34.5,F,KY,"Therapist, sports",994903fc6bdaac9c146f4f606efa6d66,0
1/1/2019 20:42,"fraud_Ledner, Hartmann and Feest",health_fitness,41.8,F,FL,"Librarian, public",8e3c7575ea517bde9f05d05bb474f089,0
1/1/2019 20:43,fraud_Reilly LLC,home,33.78,F,PA,Physiotherapist,74b69a941a14987ef8c665c5fa74ee89,0
1/1/2019 20:44,fraud_Waters-Cruickshank,health_fitness,86.19,F,KS,Secondary school teacher,56ffcca19b1910390da67b4c7bff3a80,0
1/1/2019 20:44,fraud_Waelchi Inc,kids_pets,51.46,M,TN,Clothing/textile technologist,f2580bd15ce8f1638baccab1302058d7,0
1/1/2019 20:45,fraud_Grimes LLC,entertainment,64.49,M,GA,Pensions consultant,6e2d060caad7b184f00a5cae457bb678,0
1/1/2019 20:45,fraud_Renner Ltd,home,34.75,F,OH,"Engineer, biomedical",23f8947ef1502399a3806ecdbbd0b902,0
1/1/2019 20:45,fraud_Wilkinson LLC,personal_care,31.76,F,NJ,"Engineer, control and instrumentation",63fe8decdde588efc3a2807468efe013,0
1/1/2019 20:46,fraud_Morissette PLC,shopping_pos,9.43,M,IN,Community arts worker,2309c235514e9c7db1da95701214434e,0
1/1/2019 20:46,fraud_Kulas Group,health_fitness,49.34,F,CO,Water engineer,ca764fc27ed9bb095cfe836b25cf7d84,0
1/1/2019 20:46,fraud_Jast and Sons,food_dining,7.96,M,TX,Futures trader,624af98b7f17d7cb90afec6c8021b992,0
1/1/2019 20:47,fraud_Romaguera Ltd,health_fitness,113.72,M,WV,Accounting technician,905d7c639f48cdbdf1feaaae56d16e24,0
1/1/2019 20:47,fraud_Hirthe-Beier,health_fitness,71.37,M,MI,General practice doctor,bb44dffabcba5b228684e1091f9e380a,0
1/1/2019 20:47,fraud_Stark-Koss,home,99.85,M,TX,Web designer,82979c6a90f1e231f86d2836c3d645c4,0
1/1/2019 20:47,fraud_Parker-Kunde,personal_care,38.88,M,NY,Diagnostic radiographer,6d9cb488f30045f4f1819ec03cca5c57,0
1/1/2019 20:47,fraud_Donnelly LLC,entertainment,49,F,FL,Paramedic,8a014687dd2b71799982b3d7f1e3cfca,0
1/1/2019 20:48,"fraud_Swaniawski, Lowe and Robel",shopping_pos,3.33,F,NE,"Surveyor, mining",adc264d28c86bd4ad88344e52f48c13e,0
1/1/2019 20:48,fraud_Pollich LLC,home,41.12,M,MN,"Embryologist, clinical",503ffb028089605bb2bcb49b53cd4198,0
1/1/2019 20:49,fraud_Brown Inc,kids_pets,203.37,M,NY,"Programmer, multimedia",155aae66e9346379f2e2961c4e81ea25,0
1/1/2019 20:49,fraud_Lemke and Sons,travel,542.74,M,MN,Horticultural therapist,8d3f458495a3b7a4e8eb3bc79dbf750a,0
1/1/2019 20:49,fraud_Kulas Group,health_fitness,21.2,F,PA,Maintenance engineer,cf37f17b70cfe49cd922b78b23246f12,0
1/1/2019 20:49,fraud_Will Ltd,food_dining,105.78,M,TX,Exhibition designer,dd25ad6eb8d19c91179b1aec1cd698f3,0
1/1/2019 20:50,fraud_Kuhic LLC,shopping_net,8.87,M,AL,Musician,8d915c8cd3123c1b4f788a742ef7ce15,0
1/1/2019 20:50,fraud_Barton LLC,kids_pets,54.85,F,WV,Sub,0c77d31158ff932b97d1e3d527fb2543,0
1/1/2019 20:51,fraud_Auer LLC,personal_care,3.03,M,WV,Exhibition designer,ba4549696720bc43e9c7c19cad29b620,0
1/1/2019 20:51,"fraud_Bins, Balistreri and Beatty",shopping_pos,8.91,F,NY,Film/video editor,be45625dfac6579f0d38bfaa602165bd,0
1/1/2019 20:53,fraud_Welch Inc,misc_net,9.05,F,NY,Comptroller,2cc3ce2d2c96b0cb1255d57132a13402,0
1/1/2019 20:53,"fraud_Weber, Thiel and Hammes",kids_pets,58.46,F,TX,Radio producer,2b38af535217e2b44f412b5f7dad85ca,0
1/1/2019 20:53,fraud_Runte-Mohr,food_dining,49.33,F,TX,Sub,a49bc26702b34362376f240d4bcb68b0,0
1/1/2019 20:54,fraud_Torphy-Kertzmann,health_fitness,159.44,F,NE,Insurance broker,d6edc00de359979b84ea826456586119,0
1/1/2019 20:54,fraud_Friesen Ltd,health_fitness,6.31,M,NV,Immunologist,9b01e2e72d6f2745061d46e50221dff5,0
1/1/2019 20:55,"fraud_Reichert, Shanahan and Hayes",shopping_net,83.98,F,NY,"Librarian, public",a4edd01d963a8d7a76b786194422ddd3,0
1/1/2019 20:55,fraud_Heller PLC,health_fitness,30.41,F,HI,"Scientist, research (maths)",3d4e4c4d11727bc96ba0a46fcea32117,0
1/1/2019 20:56,fraud_O'Hara-Wilderman,food_dining,95.51,M,IA,IT trainer,8fabd898452abe24326e5cc9d38da86a,0
1/1/2019 20:56,fraud_Stamm-Rodriguez,misc_pos,9.97,M,SC,Materials engineer,bc9ed972d53a176d8c4ce1fe7e9e4bd3,0
1/1/2019 20:57,fraud_Hermann and Sons,shopping_pos,5.96,F,MN,Fisheries officer,170197eaea0269969fbc5b068cfde642,0
1/1/2019 20:58,"fraud_Schiller, Blanda and Johnson",home,35.49,F,TN,Geochemist,2b4d5146595f2316873b8d9ed49004d2,0
1/1/2019 20:59,fraud_Lemke-Gutmann,shopping_net,2.22,M,NY,Travel agency manager,d6e3b7c09e19771113c520378f02d545,0
1/1/2019 21:01,"fraud_Bahringer, Osinski and Block",food_dining,20.12,F,OH,"Engineer, biomedical",22163628d6f10a5ae60cf49b7ee276f9,0
1/1/2019 21:01,fraud_Hilpert-Conroy,kids_pets,40.89,M,PA,"Scientist, marine",2fc29061cc53d3b406acbec96da799a4,0
1/1/2019 21:01,fraud_Kassulke Inc,entertainment,7.97,F,ND,Illustrator,704c1bc84361453e6c631476673e7c85,0
1/1/2019 21:02,"fraud_Weimann, Kuhic and Beahan",shopping_pos,188.59,F,MN,Ceramics designer,8f6ba27a98d9f6047f168ec700986b44,0
1/1/2019 21:02,"fraud_McLaughlin, Armstrong and Koepp",travel,2.69,F,KY,"Development worker, international aid",d44ecb7a0c4c0c49bfd30f2e0cfae29c,0
1/1/2019 21:03,fraud_Abernathy and Sons,food_dining,62.47,M,VA,"Geologist, engineering",72a8954dad66f48914b710654ebdc24b,0
1/1/2019 21:03,fraud_Buckridge PLC,misc_pos,3.04,F,PA,"Scientist, research (maths)",6e65cd31dee641d1eba6e7a227444e5e,0
1/1/2019 21:03,"fraud_Nicolas, Hills and McGlynn",entertainment,8.34,M,CA,Magazine features editor,3c99d4c6f747cc0dd9d81ed63d261a80,0
1/1/2019 21:03,fraud_Eichmann-Kilback,home,5.28,M,VA,"Designer, multimedia",adc94f7bdae959354912b9b3a2f3d85d,0
1/1/2019 21:04,fraud_Kilback and Sons,entertainment,76.59,M,TX,Petroleum engineer,8fcafd9181b9f70451fb3d56ea96055e,0
1/1/2019 21:04,"fraud_Boehm, Block and Jakubowski",misc_pos,2.52,F,WV,Forensic psychologist,edb8d78464c5bf740196d9a4e62f5e27,0
1/1/2019 21:04,"fraud_Torp, Muller and Borer",health_fitness,41.29,F,CA,Health physicist,e8026fc4361a07dfeb7f47436395982a,0
1/1/2019 21:04,fraud_Kassulke Inc,entertainment,133.67,F,NC,Toxicologist,723726b8f271580f3fb98f95355910fb,0
1/1/2019 21:06,"fraud_Monahan, Hermann and Johns",travel,6.89,F,KS,Secondary school teacher,2d7b8c40e63a58920bf8fc528c84a877,0
1/1/2019 21:06,fraud_Bode-Schuster,kids_pets,54.84,M,TX,Chief Technology Officer,4f7b586eee73789d5d1702ac3dde12bc,0
1/1/2019 21:06,"fraud_Kutch, Steuber and Gerhold",food_dining,60.2,M,TX,"Pharmacist, community",73671af302505878cae7cec3fbf7150c,0
1/1/2019 21:06,fraud_Streich Ltd,home,48.81,M,ME,Make,c6d29befd2321af0ac1950496d006986,0
1/1/2019 21:07,"fraud_Parker, Nolan and Trantow",entertainment,66.52,M,IN,Horticultural therapist,b314494a84061f577eed72a915d0609c,0
1/1/2019 21:07,"fraud_Witting, Beer and Ernser",home,29.79,M,MO,Town planner,0b9d5aff74ce10e3b0f400a388b61ef3,0
1/1/2019 21:09,fraud_Bednar Inc,travel,5.03,M,MA,Geoscientist,7656ad34a3fdbf7d63e1fcbb666c9d46,0
1/1/2019 21:09,fraud_Prosacco LLC,personal_care,59.22,F,IA,Wellsite geologist,2011ee9343d7899f7349f49dd8260ade,0
1/1/2019 21:10,fraud_Padberg-Sauer,home,64.23,M,IA,Commercial horticulturist,49d844377706c699b22d2db751a221cb,0
1/1/2019 21:10,fraud_Bednar Inc,travel,7.76,M,AL,Radio broadcast assistant,0f9f4ad1e2a9040e57524f158ed4cc90,0
1/1/2019 21:11,fraud_Auer LLC,personal_care,11.35,F,AL,Ceramics designer,858112eb4d7fefb60d06b48334cf793f,0
1/1/2019 21:12,fraud_Bahringer Group,health_fitness,106.22,M,NY,Science writer,f24c8e8a968df3fee58b2eba2c561d3c,0
1/1/2019 21:12,"fraud_Dare, Fritsch and Zboncak",health_fitness,4.57,F,OR,"Scientist, physiological",e3702ad397728d0e3c365d5d49071eca,0
1/1/2019 21:12,"fraud_Heathcote, Yost and Kertzmann",shopping_net,170.26,F,IL,"Teacher, secondary school",4385a562d0cb5401281db998529ea1ec,0
1/1/2019 21:12,fraud_Friesen Inc,shopping_pos,12.23,F,SD,Neurosurgeon,d1066fca52ff411e2e74122f3ba5daa6,0
1/1/2019 21:13,fraud_O'Hara-Wilderman,food_dining,4.19,M,MA,English as a second language teacher,fc26a280e498cb5df5f9d88550b51644,0
1/1/2019 21:13,fraud_Champlin-Casper,home,29.39,F,AL,"Scientist, physiological",97452785459e1a78a14e546370864772,0
1/1/2019 21:13,"fraud_Pouros, Walker and Spencer",kids_pets,22.54,M,AL,Learning disability nurse,3b99079202a50bb1d64f7d34e2905625,0
1/1/2019 21:14,fraud_Morissette PLC,shopping_pos,1.4,F,MI,Immunologist,563eaab7497828a4c04f607bdab76920,0
1/1/2019 21:14,fraud_Bernier and Sons,kids_pets,97.56,F,MI,Writer,47f2d62051f885b9c6f0b3527591daa2,0
1/1/2019 21:15,fraud_Volkman-Predovic,shopping_net,7.69,F,VT,Claims inspector/assessor,4fd2a542efd007f59c39e68fb86c0e80,0
1/1/2019 21:15,fraud_Thompson-Gleason,health_fitness,105.41,F,UT,Insurance broker,b62d4562406a8ca35cd68bc6bbadd8d6,0
1/1/2019 21:15,"fraud_Wuckert, Wintheiser and Friesen",home,40.35,F,MI,"Psychologist, sport and exercise",d4391eebf992e55c8ac1e58ae0bc027b,0
1/1/2019 21:15,fraud_Grimes LLC,entertainment,20,M,CA,Barista,a96164ad2d238fdbc812d25d35cbbcdb,0
1/1/2019 21:16,"fraud_Windler, Goodwin and Kovacek",home,71.32,M,NC,Control and instrumentation engineer,697547447e7fb8c7ec39b02da989d432,0
1/1/2019 21:16,fraud_Beier-Hyatt,shopping_pos,3.4,F,MI,Trade mark attorney,b82012117ade61b520bbe62fc80d4e73,0
1/1/2019 21:16,fraud_Zulauf LLC,personal_care,86.69,M,FL,Sport and exercise psychologist,9bd514e2e6185bc8eeb1906c8d903a4f,0
1/1/2019 21:17,fraud_Schuppe LLC,entertainment,95.82,M,NY,Heritage manager,3b3097e61b0cbcbba59e03db6ca01038,0
1/1/2019 21:17,fraud_Hilpert-Conroy,kids_pets,132.24,F,NY,"Producer, radio",88ccb2ea9b5cce4b1c8df11dbb4cf21d,0
1/1/2019 21:17,fraud_Jakubowski Inc,home,44.03,F,SC,Magazine features editor,b155575b3a6cadb74d425d0876c96e0a,0
1/1/2019 21:18,fraud_Connelly PLC,food_dining,104.63,F,CA,Wellsite geologist,4b8c80c37b370ab3bdee316aab8a2f06,0
1/1/2019 21:18,fraud_Zulauf LLC,personal_care,7.22,F,IL,Race relations officer,c3f16c999ba34523d9dbd6d0724a7a70,0
1/1/2019 21:19,fraud_Bogisich-Weimann,kids_pets,27.69,F,TX,Systems developer,afac27e581144931dd10b32707e5d9e9,0
1/1/2019 21:19,fraud_Bechtelar-Rippin,food_dining,57.14,M,OR,Economist,9299553df6d3ba79274e9041585c1309,0
1/1/2019 21:20,fraud_Collier LLC,home,170.1,F,NY,Film/video editor,3c8365d22bc8c61d9cbf439508912510,0
1/1/2019 21:20,fraud_Monahan-Morar,personal_care,53.64,F,FL,Clothing/textile technologist,8e76690e5cfdb73be8dd488f0e234df2,0
1/1/2019 21:20,fraud_Will Ltd,food_dining,41.01,F,LA,"Surveyor, rural practice",4b32829510c6bf3f3b37c8238e5f3467,0
1/1/2019 21:21,"fraud_Kihn, Brakus and Goyette",personal_care,4.44,M,ME,"Engineer, electronics",f0ecc79da1b93a71666370512c787197,0
1/1/2019 21:22,fraud_Waelchi-Wolf,kids_pets,18.2,M,IN,Social researcher,e65f24f7f911c094d6792cb2dc756b13,0
1/1/2019 21:23,fraud_Crona and Sons,kids_pets,19.6,F,AL,Chemical engineer,c79e94f918604141348966e350f24e8d,0
1/1/2019 21:23,fraud_Jerde-Hermann,travel,5.21,M,NY,Chartered accountant,e588641c0762aca27e37e7a2c1d51cb6,0
1/1/2019 21:23,"fraud_Little, Gutmann and Lynch",shopping_net,405.28,F,TX,Building surveyor,71dc5c24e55171ee21f005f3a1cbc83c,0
1/1/2019 21:23,fraud_Dickinson-Rempel,misc_pos,92.64,M,TX,Exhibition designer,b3c21c15df76d9a71ed87fe75fe8d525,0
1/1/2019 21:24,fraud_Champlin-Casper,home,28.06,M,LA,"Psychologist, forensic",2382dfe6a8e4ad0fb2bd81529de50d21,0
1/1/2019 21:25,"fraud_Okuneva, Schneider and Rau",shopping_pos,8.3,F,WA,Special educational needs teacher,250055e51b76e1c4152ebfff83c19ec0,0
1/1/2019 21:25,"fraud_Willms, Kris and Bergnaum",shopping_pos,7.69,F,HI,"Scientist, research (maths)",72fcdae2442e7d30c06eb6e2abaf5a22,0
1/1/2019 21:25,"fraud_Runte, Green and Emard",health_fitness,22.31,F,CA,Airline pilot,dfe910a98a86ab2dfcd602185ba71a29,0
1/1/2019 21:26,fraud_Zboncak LLC,food_dining,67.11,M,WY,Research scientist (physical sciences),d754cae48d616aec2c2a6f4c48f7d07a,0
1/1/2019 21:26,fraud_Romaguera Ltd,health_fitness,21.53,F,WV,Building services engineer,bdc9f2f6731175fbfe28e3b1f16fd96f,0
1/1/2019 21:26,"fraud_Hahn, Bahringer and McLaughlin",personal_care,25.43,F,KS,Probation officer,ea2c7f8885078666968cdad07d280b03,0
1/1/2019 21:27,"fraud_Lesch, D'Amore and Brown",food_dining,20.93,M,NM,"Therapist, art",3bda594044c4f0772e151a9cc6900add,0
1/1/2019 21:27,"fraud_Crist, Jakubowski and Littel",home,61.2,F,NY,Ambulance person,f1995f7e214044bc1724f1e43f518e89,0
1/1/2019 21:28,fraud_Marvin-Lind,personal_care,33.78,M,CA,Advertising account planner,1b6af0e4209b3bb44d9e82a4255b3f46,0
1/1/2019 21:29,fraud_Hills-Witting,shopping_net,2.27,M,NJ,Health promotion specialist,6e1fc00d567324726a6f72e821324f0e,0
1/1/2019 21:30,fraud_Schulist Ltd,food_dining,2.02,M,TX,Land,189e7be56514ac15d3b3b0a26a63b16d,0
1/1/2019 21:30,fraud_Hammes-Beatty,kids_pets,35.95,M,ME,Audiological scientist,acfcb410f44a194c050943dfa36ee045,0
1/1/2019 21:30,fraud_Medhurst Inc,home,17.4,M,PA,General practice doctor,7bbc55ca7c16b18fb42483e3b18d6c6a,0
1/1/2019 21:31,fraud_Cormier LLC,shopping_net,447.78,F,CA,Health physicist,7f5e9f9e4ade34c0abaad55cc5eb4ee5,0
